,ObservationID,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,UVIndex,Visibility_km,DewPoint,RainTomorrow
204,W0205,2019-02-07,Adelaide,0.6108786610878663,0.6531986531986531,0.2394366197183099,0.8854625550660793,0.17857142857142855,SE,0.40645604395604396,ENE,S,0.9259259259259258,0.8596491228070176,0.8024691358024691,0.5648148148148148,0.0,0.6157142857142865,0.75,0.875,0.7301587301587302,0.6296296296296295,No,0.6000000000000001,0.2866666666666667,0.5129032258064516,Yes
205,W0206,2017-04-06,Cairns,0.7698744769874477,0.6531986531986531,0.6056338028169015,0.9118942731277533,0.0,S,0.3055555555555555,NNE,WNW,0.0,0.5263157894736842,0.4567901234567901,0.4629629629629629,0.49856733524355334,0.6400000000000006,0.25,0.125,0.8095238095238095,0.5993265993265993,No,1.0,0.54,0.6290322580645161,No
206,W0207,2019-06-18,Adelaide,0.30543933054393313,0.5791245791245792,0.38732394366197187,0.6607929515418502,0.5888157894736842,E,0.2222222222222222,NW,SW,0.09259259259259259,0.38596491228070173,0.012345679012345678,0.25,0.8338108882521524,0.6157142857142865,0.375,0.0,0.5238095238095237,0.38047138047138046,No,0.30000000000000004,0.7999999999999999,0.24193548387096772,No
207,W0208,2017-08-23,Cairns,0.7489539748953975,0.6195286195286194,0.3943661971830986,0.8281938325991189,0.08571428571428572,SSW,0.9583333333333333,WNW,SSW,0.3333333333333333,0.3684210526315789,0.7777777777777777,0.0,0.22063037249283468,0.0,0.5,1.0,0.7380952380952381,0.5892255892255891,Yes,0.8,0.8933333333333333,0.7709677419354839,Yes
208,W0209,2021-06-13,Brisbane,0.5439330543933056,0.542087542087542,0.5915492957746479,0.35682819383259917,0.8071428571428572,SSE,0.2777777777777778,W,SE,0.037037037037037035,0.0,0.34567901234567905,0.9814814814814814,0.4469914040114631,0.4457142857142884,0.0,0.25,0.5238095238095237,0.5521885521885521,No,0.1,0.5199999999999999,0.7032258064516129,No
209,W0210,2018-01-07,Melbourne,0.8075313807531381,0.5207812531756193,0.2816901408450704,0.4273127753303965,0.4285714285714285,E,0.3333333333333333,ENE,E,0.4629629629629629,0.42105263157894735,0.12345679012345678,0.39814814814814814,0.455587392550143,0.7971428571428554,0.625,0.375,0.2857142857142857,0.4781144781144781,No,0.5000000000000001,0.68,0.3354838709677419,No
210,W0211,2017-12-20,Cairns,0.7907949790794979,0.8383838383838385,0.29577464788732394,0.8325991189427313,0.5285714285714286,NNW,0.38888888888888884,W,W,0.25925925925925924,0.2807017543859649,0.2345679012345679,0.5740740740740741,0.9140401146131829,1.0,0.375,0.0,0.7222222222222221,0.7946127946127945,No,0.7000000000000001,0.34666666666666673,0.8161290322580645,No
211,W0212,2022-06-27,Hobart,0.25523012552301255,0.1077441077441077,0.40845070422535207,0.0,0.5888157894736842,NE,0.3333333333333333,SSE,NW,0.12962962962962962,0.10526315789473684,0.29629629629629634,0.3055555555555555,0.9570200573065932,0.49142857142857466,0.5,0.5,0.2182539682539682,0.13131313131313122,No,0.4,0.12444444444444443,0.41612903225806447,No
212,W0213,2021-05-12,Canberra,0.2845188284518829,0.12794612794612792,0.4225352112676056,0.4361233480176212,0.5888157894736842,SE,0.3194444444444444,SE,SE,0.24074074074074073,0.40350877192982454,0.30864197530864196,0.6388888888888888,0.687679083094558,0.8485714285714288,0.25,0.0,0.22619047619047622,0.15488215488215484,No,0.6000000000000001,0.82,0.19999999999999998,No
213,W0214,2019-11-23,Adelaide,0.43933054393305443,0.6228956228956228,0.4507042253521127,0.6299559471365639,0.7928571428571427,SSE,0.625,S,SE,0.12962962962962962,0.5964912280701754,0.1111111111111111,0.6018518518518519,0.432664756446993,0.5885714285714307,0.375,0.375,0.19047619047619047,0.5151515151515151,No,1.0,0.20666666666666672,0.31935483870967735,No
214,W0215,2017-03-21,Adelaide,0.27196652719665276,0.46801346801346794,0.49295774647887325,0.5330396475770925,0.5888157894736842,NNE,0.1388888888888889,NE,ENE,0.4444444444444444,0.05263157894736842,0.0,0.5462962962962963,0.584527220630374,0.6771428571428579,0.0,0.625,0.37301587301587297,0.3771043771043771,No,0.6000000000000001,0.32,0.37419354838709673,No
215,W0216,2016-10-31,Hobart,0.18828451882845193,0.2188552188552188,0.4507042253521127,0.5638766519823789,0.4571428571428572,SSW,0.8472222222222222,S,SE,0.5740740740740741,0.3508771929824561,0.765432098765432,0.6574074074074073,0.5386819484240704,0.005714285714287115,0.75,0.75,0.15079365079365076,0.15488215488215484,Yes,0.6000000000000001,0.30000000000000004,0.25161290322580643,Yes
216,W0217,2020-04-07,Townsville,0.5606694560669456,0.8686868686868687,0.352112676056338,0.5991189427312775,0.3142857142857143,ENE,0.40645604395604396,ESE,NNW,0.9814814814814814,0.43859649122807015,0.8888888888888888,0.6296296296296295,0.561604584527224,0.3771428571428572,0.375,0.75,0.7222222222222221,0.7239057239057238,Yes,0.6000000000000001,0.3888888888888889,0.5935483870967742,Yes
217,W0218,2015-04-22,Darwin,0.8033472803347281,0.973063973063973,0.38028169014084506,0.643171806167401,0.5,NNW,0.40645604395604396,N,SE,0.8148148148148148,0.9824561403508771,0.5432098765432098,0.6481481481481481,0.21203438395415475,0.16857142857142904,0.875,0.5,0.8333333333333333,0.8653198653198653,Yes,0.4,0.017777777777777767,0.6451612903225806,Yes
218,W0219,2020-11-21,Townsville,0.7824267782426779,0.6868686868686866,0.323943661971831,0.9867841409691631,0.7214285714285713,SE,0.4722222222222222,S,WSW,0.3333333333333333,0.017543859649122806,0.13580246913580246,0.23148148148148145,0.5902578796561642,0.9485714285714302,0.125,0.125,0.7420634920634919,0.643097643097643,No,1.0,0.12222222222222222,0.8354838709677419,No
219,W0220,2020-07-20,Townsville,0.7238493723849373,0.5993265993265993,0.352112676056338,0.5594713656387665,0.3857142857142857,SSW,0.15277777777777776,SSW,ESE,0.3333333333333333,0.43859649122807015,0.06172839506172839,0.537037037037037,0.4269340974212028,0.9571428571428591,0.5,0.375,0.753968253968254,0.6296296296296295,Yes,1.0,0.731111111111111,0.47066035780893833,No
220,W0221,2020-12-26,Newcastle,0.5104602510460252,0.41077441077441074,0.5352112676056339,0.748898678414097,0.907142857142857,WSW,0.1111111111111111,ESE,W,0.12962962962962962,0.24561403508771928,0.24691358024691362,0.45370370370370366,0.5759312320916941,0.6157142857142865,0.625,0.25,0.4404761904761905,0.4276094276094276,No,0.20000000000000004,0.72,0.5741935483870968,No
221,W0222,2015-07-24,Canberra,0.1380753138075314,0.34680134680134683,0.2535211267605634,0.3876651982378855,0.5857142857142856,SSE,0.2361111111111111,SSE,W,0.31481481481481477,0.3508771929824561,0.4074074074074074,0.611111111111111,0.9742120343839531,0.4628571428571462,0.375,0.625,0.17063492063492064,0.2255892255892255,No,0.1,0.39111111111111113,0.37741935483870964,No
222,W0223,2020-01-31,Wollongong,0.45188284518828464,0.3063973063973063,0.5211267605633803,0.6607929515418502,0.9214285714285714,NW,0.2777777777777778,SE,SSW,0.037037037037037035,0.40350877192982454,0.5185185185185184,0.611111111111111,0.6017191977077374,0.8828571428571443,0.375,0.625,0.4246031746031746,0.3198653198653198,No,0.8,0.10888888888888891,0.6129032258064516,No
223,W0224,2018-09-01,Brisbane,0.6694560669456069,0.49494949494949486,0.647887323943662,0.8105726872246697,0.7499999999999999,NNE,0.4722222222222222,SW,ENE,0.537037037037037,0.5087719298245614,0.1975308641975309,0.4351851851851851,0.6332378223495709,0.5742857142857147,0.625,0.125,0.6111111111111112,0.5016835016835015,Yes,0.8,0.24222222222222223,0.7838709677419355,No
224,W0225,2021-05-15,Cairns,0.6485355648535567,0.8855218855218854,0.36619718309859156,0.6607929515418502,0.5357142857142857,ENE,0.375,S,N,0.16666666666666666,0.03508771929824561,0.5308641975308641,0.49999999999999994,0.5243553008596002,0.6428571428571423,0.5,0.125,0.8452380952380953,0.9158249158249159,No,0.9,0.8666666666666667,0.5741935483870968,No
225,W0226,2020-09-21,Hobart,0.21757322175732224,0.441077441077441,0.4225352112676056,0.9823788546255507,0.5888157894736842,NNE,0.1388888888888889,NW,S,0.037037037037037035,0.19298245614035087,0.25925925925925924,0.45370370370370366,0.8825214899713494,0.4828571428571422,0.5,0.25,0.2182539682539682,0.3905723905723905,No,1.0,0.4911111111111112,0.3258064516129032,No
226,W0227,2016-12-24,Perth,0.5732217573221758,0.40404040404040403,0.7042253521126761,0.5682819383259913,0.21428571428571427,NE,0.736111111111111,WSW,W,0.3333333333333333,0.40350877192982454,0.8395061728395061,0.5833333333333333,0.5644699140401137,0.6157142857142865,0.625,0.75,0.5753968253968254,0.38720538720538716,No,1.0,0.32888888888888895,0.5096774193548388,Yes
227,W0228,2016-06-26,Brisbane,0.43933054393305443,0.7777777777777777,0.11267605633802816,0.9030837004405288,0.5,SSW,0.611111111111111,NE,SSW,0.537037037037037,0.38596491228070173,0.3703703703703703,0.2407407407407407,0.6066715415974961,0.9200000000000017,0.125,0.25,0.4682539682539682,0.5488215488215489,No,0.5000000000000001,0.36,0.364516129032258,No
228,W0229,2015-06-13,Hobart,0.17991631799163188,0.4343434343434343,0.323943661971831,0.8898678414096917,0.7714285714285715,NE,0.1111111111111111,WSW,NW,0.5,0.3508771929824561,0.2839506172839506,0.6296296296296295,0.6066715415974961,0.6314285714285717,0.5,0.375,0.3452380952380953,0.3501683501683501,No,0.5000000000000001,0.47333333333333333,0.15161290322580645,No
229,W0230,2019-01-15,Darwin,0.6736401673640169,0.7037037037037035,0.6901408450704225,0.6123348017621146,0.8285714285714285,SE,0.5972222222222222,N,E,0.018518518518518517,0.3157894736842105,0.48148148148148145,0.25925925925925924,0.9713467048710598,0.8714285714285701,0.125,0.125,0.6825396825396823,0.5791245791245792,No,0.9,0.4822222222222223,0.6774193548387097,No
230,W0231,2021-11-14,Canberra,0.0669456066945607,0.25925925925925924,0.4225352112676056,0.762114537444934,0.5888157894736842,ENE,0.4444444444444444,NW,NE,0.6666666666666666,0.49122807017543857,0.5061728395061729,0.7314814814814814,0.3295128939828089,0.04571428571428626,0.75,0.875,0.023809523809523808,0.30303030303030304,No,0.8,0.46888888888888897,0.25161290322580643,Yes
231,W0232,2018-01-21,Melbourne,0.18828451882845193,0.24915824915824908,0.12676056338028172,0.6607929515418502,0.5285714285714286,NNE,0.3194444444444444,SW,ENE,0.38888888888888884,0.2982456140350877,0.419753086419753,0.45370370370370366,0.9971346704871102,0.7457142857142856,0.5,0.625,0.23015873015873017,0.2929292929292929,Yes,0.5000000000000001,0.5977777777777777,0.35806451612903223,No
232,W0233,2021-03-06,Brisbane,1.0000000000000002,0.25925925925925924,0.352112676056338,0.8546255506607929,0.11428571428571427,SE,0.40645604395604396,SW,WNW,0.9074074074074073,0.7894736842105263,0.4938271604938272,0.7962962962962963,0.6066715415974961,0.13714285714285523,1.0,0.375,0.6904761904761905,0.5791245791245792,No,0.9,0.17555555555555558,0.6709677419354839,Yes
233,W0234,21/02/2022,Brisbane,0.48953974895397495,0.531986531986532,0.6338028169014085,0.6387665198237886,0.3857142857142857,SW,0.38888888888888884,SSE,ESE,0.4629629629629629,0.14035087719298245,0.38271604938271603,0.6018518518518519,0.647564469914041,0.620000000000001,0.125,0.125,0.5079365079365079,0.46801346801346794,No,0.4,0.8999999999999999,0.43548387096774194,No
234,W0235,2015-02-08,Sydney,0.48117154811715485,0.5151515151515151,0.5070422535211268,0.6035242290748899,0.95,ESE,0.5972222222222222,WNW,SSW,0.4444444444444444,0.5438596491228069,0.38271604938271603,0.611111111111111,0.6704871060171946,0.5771428571428601,0.25,0.375,0.5277777777777777,0.4343434343434343,Yes,0.20000000000000004,0.8711111111111112,0.4451612903225806,No
235,W0236,2019-10-18,Newcastle,0.4225941422594142,0.5892255892255891,0.4436619718309859,0.6607929515418502,0.4214285714285715,SE,0.40645604395604396,SSE,W,0.8703703703703703,0.3684210526315789,0.4567901234567901,0.6944444444444444,0.4871060171919801,0.3028571428571425,1.0,0.5,0.6071428571428572,0.49494949494949486,Yes,0.30000000000000004,0.6399999999999999,0.5419354838709678,Yes
236,W0237,2018-05-27,Wollongong,0.3598326359832636,0.5117845117845117,0.323943661971831,0.643171806167401,0.9285714285714285,N,0.5138888888888888,NW,NW,0.5185185185185185,0.38596491228070173,0.35802469135802467,0.21296296296296297,0.6066715415974961,0.8285714285714292,0.0,0.375,0.3968253968253968,0.3636363636363636,No,0.1,0.34444444444444444,0.4387096774193548,No
237,W0238,16/04/2021,Darwin,0.9414225941422596,0.8316498316498315,0.676056338028169,0.5418502202643172,0.5714285714285714,SE,0.2361111111111111,WNW,NE,0.2777777777777778,0.21052631578947367,0.18518518518518517,0.6388888888888888,0.9942693409742134,0.5914285714285725,0.375,0.375,0.8849206349206349,0.7744107744107744,No,0.5000000000000001,0.8866666666666666,1.0,No
238,W0239,2020-10-18,Perth,0.43933054393305443,0.6666666666666665,0.9577464788732395,0.6475770925110133,0.3999999999999999,NNW,0.8055555555555555,E,ESE,0.7592592592592592,0.3684210526315789,0.5061728395061729,0.9074074074074073,0.1346704871060176,0.6157142857142865,0.625,0.375,0.5277777777777777,0.5252525252525251,No,0.4,0.23777777777777775,0.47066035780893833,Yes
239,W0240,2018-06-23,Newcastle,0.5104602510460252,0.30303030303030304,0.352112676056338,0.7400881057268722,0.8785714285714286,NW,0.5555555555555556,N,N,0.18518518518518517,0.42105263157894735,0.5555555555555556,0.6296296296296295,0.5214899713467034,0.9857142857142875,0.5,0.0,0.4404761904761905,0.32323232323232315,No,0.8,0.9666666666666666,0.5354838709677419,No
240,W0241,2021-09-17,Melbourne,0.3556485355648536,0.46127946127946123,0.49295774647887325,0.8502202643171806,0.6142857142857142,NNW,0.40645604395604396,N,N,0.16666666666666666,0.0,0.5061728395061729,0.2685185185185185,0.9742120343839531,0.4314285714285724,0.375,0.5,0.4801587301587302,0.4276094276094276,Yes,0.1,0.731111111111111,0.24838709677419354,No
241,W0242,2017-06-01,Brisbane,0.6234309623430963,0.49494949494949486,0.7042253521126761,0.8325991189427313,0.5142857142857142,NW,0.2777777777777778,SE,N,0.018518518518518517,0.05263157894736842,0.5432098765432098,0.5277777777777778,0.6217765042979941,0.8114285714285714,0.625,0.5,0.6468253968253967,0.4478114478114478,No,0.9,0.23111111111111116,0.6129032258064516,No
242,W0243,2015-04-28,Townsville,0.6276150627615065,0.5286195286195285,0.6197183098591549,0.8898678414096917,0.3642857142857142,W,0.4305555555555555,NW,WNW,0.2962962962962963,0.2982456140350877,0.1975308641975309,0.37037037037037035,0.7621776504298019,0.845714285714287,0.5,0.0,0.6071428571428572,0.5791245791245792,No,0.7000000000000001,0.9888888888888889,0.46774193548387094,No
243,W0244,2021-08-30,Cairns,0.7573221757322177,0.5723905723905724,0.5070422535211268,0.643171806167401,0.4714285714285714,NNW,0.2777777777777778,SW,S,0.3333333333333333,0.22807017543859648,0.0,0.25,0.4871060171919801,0.9171428571428564,0.25,0.0,0.6865079365079365,0.5521885521885521,No,0.7000000000000001,0.6333333333333333,0.8129032258064516,No
244,W0245,2019-10-13,Canberra,0.2635983263598327,0.19865319865319858,0.4225352112676056,0.8986784140969164,0.8571428571428571,SW,0.2361111111111111,NE,WNW,0.4629629629629629,0.17543859649122806,0.3209876543209876,0.5833333333333333,0.9627507163323799,0.45428571428571374,0.375,0.375,0.26587301587301587,0.24579124579124584,No,0.1,0.3622222222222223,0.22258064516129034,No
245,W0246,2016-01-29,Townsville,0.6569037656903767,0.7676767676767675,0.647887323943662,0.7444933920704846,0.9285714285714285,NNE,0.611111111111111,SSW,SW,0.35185185185185186,0.0,0.5555555555555556,0.39814814814814814,0.8051575931232122,0.7314285714285731,0.0,0.5,0.8174603174603174,0.632996632996633,No,0.6000000000000001,0.6377777777777778,0.7516129032258065,No
246,W0247,2020-08-23,Perth,0.46025104602510464,0.6026936026936027,0.15492957746478875,0.7268722466960353,0.7071428571428571,SE,0.4583333333333333,WSW,N,0.25925925925925924,0.12280701754385964,0.38271604938271603,0.45370370370370366,0.7335243553008617,0.9485714285714302,0.0,0.5,0.44444444444444436,0.5084175084175082,No,0.1,0.22222222222222227,0.4612903225806451,No
247,W0248,20/11/2018,Hobart,0.10041841004184104,0.4074074074074073,0.6901408450704225,0.6079295154185023,0.9428571428571427,N,0.38888888888888884,SSW,N,0.18518518518518517,0.5087719298245614,0.09876543209876543,0.6388888888888888,0.5014326647564502,0.5542857142857152,0.125,0.375,0.19841269841269837,0.2693602693602693,No,0.20000000000000004,0.3622222222222223,0.28387096774193543,No
248,W0249,2016-08-16,Darwin,0.7364016736401675,0.8518518518518519,0.38028169014084506,0.5682819383259913,0.3142857142857143,WNW,0.6666666666666666,WNW,ESE,0.42592592592592593,0.3684210526315789,0.5308641975308641,0.9351851851851851,0.20916905444126144,0.12571428571428456,0.75,1.0,0.7857142857142856,0.67003367003367,No,1.0,0.9755555555555555,0.767741935483871,Yes
249,W0250,2015-08-17,Melbourne,0.2635983263598327,0.3771043771043771,0.11267605633802816,0.9162995594713657,0.6857142857142856,S,0.4305555555555555,W,N,0.018518518518518517,0.3684210526315789,0.12345679012345678,0.5462962962962963,0.9512893982808031,0.8571428571428577,0.5,0.25,0.3333333333333333,0.4208754208754209,No,0.6000000000000001,0.611111111111111,0.24193548387096772,No
250,W0251,2015-06-09,Cairns,0.7112970711297073,0.6161616161616161,0.18309859154929578,0.9691629955947136,0.5888157894736842,NE,0.4305555555555555,NNE,SW,0.37037037037037035,0.22807017543859648,0.1111111111111111,0.3333333333333333,0.808022922636102,0.9228571428571435,0.625,0.375,0.6388888888888888,0.632996632996633,Yes,0.1,0.20222222222222225,0.567741935483871,No
251,W0252,2015-09-26,Canberra,0.27196652719665276,0.24579124579124584,0.2535211267605634,0.9118942731277533,0.8857142857142857,NNE,0.4444444444444444,WSW,S,0.3333333333333333,0.5964912280701754,0.5555555555555556,0.27777777777777773,0.4613180515759332,0.562857142857144,0.5,0.375,0.24603174603174605,0.19865319865319858,No,0.5000000000000001,0.6377777777777778,0.17419354838709677,No
252,W0253,2021-07-26,Hobart,0.13389121338912136,0.2121212121212121,0.2676056338028169,0.6255506607929515,0.5888157894736842,NE,0.5416666666666666,NNE,ESE,0.4074074074074074,0.42105263157894735,0.5308641975308641,0.3796296296296296,0.8739255014326623,0.5085714285714289,0.625,0.5,0.1111111111111111,0.1649831649831649,Yes,0.6000000000000001,0.5533333333333332,0.14193548387096774,No
253,W0254,2018-06-08,Newcastle,0.43933054393305443,0.46127946127946123,0.4436619718309859,0.9251101321585904,0.5888157894736842,N,0.4861111111111111,SE,E,0.9259259259259258,0.8771929824561403,0.38271604938271603,0.7037037037037036,0.09455587392550058,0.022857142857141355,0.5,0.875,0.3611111111111111,0.39393939393939387,Yes,0.4,0.15555555555555556,0.24838709677419354,Yes
254,W0255,2022-02-22,Sydney,0.5020920502092052,0.4343434343434343,0.2112676056338028,0.86784140969163,0.657142857142857,WNW,0.4444444444444444,W,WNW,0.2962962962962963,0.15789473684210525,0.48148148148148145,0.4444444444444444,0.5329512893982837,0.4314285714285724,0.25,0.375,0.4682539682539682,0.45454545454545453,No,0.1,0.22444444444444445,0.5064516129032258,No
255,W0256,2017-10-01,Canberra,0.2008368200836821,0.3771043771043771,0.04225352112676057,0.788546255506608,0.4714285714285714,E,0.5277777777777778,E,W,0.48148148148148145,0.24561403508771928,0.09876543209876543,0.28703703703703703,0.776504297994272,0.7971428571428554,0.375,0.125,0.17063492063492064,0.32323232323232315,No,0.6000000000000001,0.6444444444444444,0.2096774193548387,No
256,W0257,2022-05-24,Melbourne,0.9121338912133892,0.08080808080808072,0.3380281690140845,0.4581497797356828,0.8142857142857143,S,0.5694444444444444,SE,WSW,0.25925925925925924,0.3508771929824561,0.4938271604938272,0.3055555555555555,0.830945558739252,0.8257142857142838,0.0,0.375,0.3095238095238095,0.4141414141414141,No,0.8,0.7155555555555556,0.26129032258064516,No
257,W0258,2017-07-25,Hobart,0.20502092050209209,0.09090909090909088,0.2394366197183099,0.6828193832599119,0.7214285714285713,NNW,0.16666666666666666,NW,S,0.31481481481481477,0.08771929824561403,0.08641975308641975,0.18518518518518517,0.455587392550143,0.937142857142856,0.5,0.125,0.2182539682539682,0.101010101010101,No,0.5000000000000001,0.26222222222222225,0.27741935483870966,No
258,W0259,2018-01-25,Perth,0.5313807531380754,0.6262626262626261,0.3098591549295775,0.8546255506607929,0.9642857142857142,NW,0.4722222222222222,WSW,NNW,0.1111111111111111,0.05263157894736842,0.13580246913580246,0.27777777777777773,0.8595988538681922,0.668571428571429,0.625,0.125,0.484126984126984,0.542087542087542,No,1.0,0.7755555555555556,0.46774193548387094,No
259,W0260,2018-03-17,Townsville,0.8158995815899583,0.835016835016835,0.6338028169014085,0.8986784140969164,0.7928571428571427,E,0.1388888888888889,WNW,WNW,0.42592592592592593,0.03508771929824561,0.38271604938271603,0.2222222222222222,0.9541547277936999,0.5228571428571414,0.25,0.25,0.896825396825397,0.7272727272727273,Yes,0.8,0.08444444444444445,0.8,No
260,W0261,2019-11-28,Brisbane,0.5355648535564854,0.6363636363636362,0.5070422535211268,0.669603524229075,0.7214285714285713,SSE,0.2361111111111111,W,ESE,0.31481481481481477,0.3684210526315789,0.16049382716049382,0.27777777777777773,0.6066715415974961,0.7028571428571446,0.125,0.25,0.6746031746031744,0.4848484848484848,No,0.6000000000000001,0.2777777777777778,0.4064516129032258,No
261,W0262,2017-03-27,Cairns,0.6987447698744771,0.7003367003367003,0.5915492957746479,0.9030837004405288,0.657142857142857,ENE,0.2222222222222222,SE,E,0.05555555555555555,0.14035087719298245,0.35802469135802467,0.49999999999999994,0.5959885386819472,0.8657142857142865,0.125,0.125,0.7420634920634919,0.6363636363636362,No,0.5000000000000001,0.4266666666666667,0.7000000000000001,No
262,W0263,2015-03-29,Canberra,0.07531380753138078,0.3501683501683501,0.5633802816901409,0.5154185022026432,0.4285714285714285,NW,0.4305555555555555,NE,SW,0.16666666666666666,0.05263157894736842,0.08641975308641975,0.5740740740740741,0.9226361031518628,0.46857142857142975,0.625,0.375,0.2103174603174603,0.21548821548821545,No,0.20000000000000004,0.7066666666666666,0.24838709677419354,No
263,W0264,2018-09-03,Newcastle,0.4184100418410042,0.4343434343434343,0.4436619718309859,0.8193832599118944,0.37142857142857144,ESE,0.41666666666666663,S,S,0.7037037037037037,0.5438596491228069,0.4691358024691357,0.611111111111111,0.4670487106017198,0.08285714285714363,0.5,0.75,0.5198412698412698,0.4208754208754209,No,0.6000000000000001,0.7777777777777778,0.43225806451612897,Yes
264,W0265,2021-01-07,Brisbane,0.5732217573221758,0.47474747474747464,0.6619718309859155,0.5374449339207049,0.9928571428571428,S,0.3333333333333333,ENE,W,0.2037037037037037,0.08771929824561403,0.3333333333333333,0.49999999999999994,0.544412607449857,0.6257142857142846,0.0,0.25,0.5952380952380951,0.5084175084175082,No,0.30000000000000004,0.94,0.45483870967741935,No
265,W0266,2022-10-04,Adelaide,0.3347280334728034,0.5353535353535352,0.15492957746478875,0.4273127753303965,0.37857142857142856,W,0.16666666666666666,SE,S,0.18518518518518517,0.3684210526315789,0.2345679012345679,0.20370370370370366,0.8338108882521524,0.7057142857142864,0.5,0.625,0.46428571428571425,0.37373737373737365,No,0.5000000000000001,0.6755555555555555,0.28387096774193543,No
266,W0267,2022-07-29,Newcastle,0.3849372384937239,0.49494949494949486,0.15492957746478875,0.6475770925110133,0.557142857142857,S,0.40645604395604396,SSW,SSE,0.4444444444444444,0.08771929824561403,0.3209876543209876,0.4907407407407407,0.8223495702005721,0.8885714285714279,0.125,0.625,0.380952380952381,0.5117845117845117,No,1.0,0.5177777777777778,0.4967741935483871,No
267,W0268,2017-06-26,Melbourne,0.3849372384937239,0.2996632996632996,0.07042253521126762,0.6607929515418502,0.8999999999999999,SW,0.16666666666666666,WNW,NW,0.5555555555555556,0.38596491228070173,0.29629629629629634,0.25,0.5214899713467034,0.4485714285714302,0.5,0.25,0.3888888888888889,0.2996632996632996,No,0.30000000000000004,0.8955555555555554,0.28709677419354834,No
268,W0269,2020-11-08,Perth,0.44769874476987453,0.4915824915824915,0.056338028169014086,0.709251101321586,0.5142857142857142,SSW,0.0,S,NW,0.2962962962962963,0.10526315789473684,0.07407407407407407,0.25925925925925924,0.6905444126074514,0.6485714285714295,0.125,0.125,0.4761904761904761,0.5218855218855218,No,0.4,0.6088888888888888,0.31935483870967735,No
269,W0270,2015-10-06,Hobart,0.18828451882845193,0.22895622895622897,0.5352112676056339,0.6167400881057269,0.5,NE,0.4722222222222222,WNW,SSE,1.0,0.3684210526315789,0.8395061728395061,0.6666666666666666,0.6066715415974961,0.6157142857142865,0.75,1.0,0.20634920634920634,0.15488215488215484,Yes,0.4,0.46222222222222226,0.16129032258064516,Yes
270,W0271,2015-02-16,Brisbane,0.5062761506276152,0.5286195286195285,0.5492957746478873,0.9603524229074891,0.5214285714285714,E,0.5833333333333333,ENE,ENE,0.4629629629629629,0.3684210526315789,0.419753086419753,0.39814814814814814,0.6045845272206343,0.9142857142857146,0.125,0.125,0.5317460317460319,0.4646464646464647,No,0.20000000000000004,0.06666666666666667,0.47096774193548385,No
271,W0272,2015-09-28,Townsville,0.6987447698744771,0.7474747474747474,0.3943661971830986,0.4889867841409692,0.5888157894736842,SSE,0.5694444444444444,ENE,NW,0.2037037037037037,0.5789473684210527,0.25925925925925924,0.39814814814814814,0.6790830945558746,0.6457142857142877,0.5,0.0,0.6865079365079365,0.7912457912457911,No,0.4,0.2644444444444444,0.7483870967741936,No
272,W0273,2017-10-27,Darwin,0.8284518828451883,0.8989898989898988,0.18309859154929578,0.7665198237885462,0.37142857142857144,256,0.625,S,SE,0.25925925925925924,0.6140350877192982,0.48148148148148145,0.41666666666666663,0.5530085959885405,0.8971428571428604,0.5,0.25,0.7857142857142856,0.7676767676767677,No,1.0,0.6244444444444445,0.635483870967742,No
273,W0274,2021-11-21,Wollongong,0.30543933054393313,0.33670033670033667,0.352112676056338,0.6607929515418502,0.5888157894736842,NNE,0.6805555555555555,SSW,N,0.9814814814814814,0.3684210526315789,0.5432098765432098,0.7407407407407407,0.49283667621776317,0.011428571428570677,1.0,0.75,0.35714285714285704,0.25925925925925924,No,0.5000000000000001,0.37555555555555553,0.48387096774193544,Yes
274,W0275,2021-06-02,Perth,0.3682008368200838,0.6195286195286194,0.46478873239436624,0.5594713656387665,0.8714285714285713,WNW,0.3194444444444444,WNW,ENE,0.537037037037037,0.42105263157894735,0.22222222222222215,0.3055555555555555,0.4355300859598863,0.845714285714287,0.375,0.375,0.5317460317460319,0.4208754208754209,No,0.9,0.36444444444444446,0.4225806451612903,No
275,W0276,2017-10-24,Townsville,0.585774058577406,0.5286195286195285,0.46478873239436624,0.7312775330396477,0.4714285714285714,SSE,0.4305555555555555,SSW,WNW,0.1111111111111111,0.45614035087719296,0.14814814814814814,0.4351851851851851,0.8882521489971325,0.7771428571428594,0.0,0.5,0.6666666666666667,0.4781144781144781,No,0.0,0.22000000000000003,0.5322580645161291,No
276,W0277,2022-12-20,Darwin,0.7112970711297073,0.6363636363636362,0.38028169014084506,0.5859030837004405,0.40714285714285714,ESE,0.4861111111111111,ENE,WSW,0.5740740740740741,0.6491228070175439,0.6049382716049383,0.6944444444444444,0.6066715415974961,0.47714285714285865,1.0,0.75,0.6349206349206349,0.5589225589225588,Yes,0.4,0.7844444444444444,0.7709677419354839,Yes
